03/02/2024,1,10,1711.02987,1.25,379.14,0.98,2.35,6.592,0.026,33.16,14818.92,41.54,7.47,8.01,0.54,0.4,115.38,0.15,2.27,6.55,0.01,1.4,974.43,0.58,52.18,10.25,0.36,0.3,85.98,0.14,0.09,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2024,2,11.9,1987.2297,1.25,447.91,1.2,2.83,7.114,0.03,37.73,14683.21,42.21,7.72,8.02,0.64,0.4,127.82,0.17,2.55,6.83,0.01,1.4,1107.83,1,51.14,11.02,0.4,0.25,66.04,0.13,0.35,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0
04/02/2024,1,12,1999.9872,1.33,433.37,1.29,2.67,6.685,0.034,22.21,13029.47,54.69,5.81,6.42,0.51,0.54,182,0.23,3.19,7.58,0.02,1.47,1222.51,1.05,53.18,10.53,0.37,0.35,86.99,0.16,0.41,7.28,0.01,0,0,0,0,0,0,0,0,0,0,0,0
04/02/2024,2,8,1735.3782,1.06,362.75,1.11,2.48,6.559,0.031,22.33,12915.28,59.57,6.06,5.38,0.73,0.67,221.09,0.3,2.96,7.67,0.02,2.49,1920.34,2.5,53.29,11.31,0.37,0.49,79.73,0.14,0.28,6.86,0.01,0,0,0,0,0,0,0,0,0,0,0,0
05/02/2024,1,6.9,1198.4412,0.98,553.65,2.24,3.91,8.625,0.046,,,,,,,0.55,186.64,0.23,3.69,8.56,0.02,,,,,,,0.54,102.09,0.19,0.72,7.59,0.01,0,0,0,0,0,0,0,0,0,0,0,0
05/02/2024,2,12,2119.45,1.62,902.38,2.36,3.72,8.94,0.043,20.08,11188.55,55.28,5.68,6.48,0.8,0.54,133.94,0.2,3.76,8.11,0.02,1.13,1148.61,1.03,50.85,11.04,0.35,0.44,99.94,0.17,0.48,8.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0
06/02/2024,1,12,2105.41884,1.47,622.24,2.4,3.98,9.586,0.05,18.58,10578.21,55.63,6.03,6.59,0.68,0.59,202.55,0.27,3.58,8.58,0.02,1.12,1235.44,0.93,52.69,11.15,0.31,0.53,104.19,0.19,0.34,8.16,0.01,0,0,0,0,0,0,0,0,0,0,0,0
06/02/2024,2,11.6,2066.94132,1.42,619.18,2.41,3.6,8.423,0.047,22.25,12373.39,53.43,7.38,6.98,0.7,0.58,194.77,0.22,3.46,8.16,0.02,1.06,1303.04,0.87,52.44,10.48,0.28,0.54,103.26,0.2,0.26,7.94,0.01,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2024,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2024,2,10.6,1867.31896,1.1,610.85,2.74,3.29,7.527,0.051,20.13,11753.51,59.12,6,5.51,0.72,0.59,196.51,0.28,3.43,7.99,0.03,3.05,2078.84,4.36,45.33,10.06,0.41,0.49,103.5,0.17,0.22,7.13,0.01,0,0,0,0,0,0,0,0,0,0,0,0
