toneladas,ag_cabeza,ag_concentrado_pb,ag_colas_pb,ag_colas_zn,au_recuperacion,zn_recuperacion,pb_contenido,zn_contenido,ag_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,ag_concentrado_fe_ley,toneladas_lag1,toneladas_lag2,toneladas_lag3,ag_cabeza_lag2,ag_cabeza_lag3,ag_concentrado_pb_lag1,ag_concentrado_pb_lag2,ag_concentrado_pb_lag3,ag_colas_pb_lag1,ag_colas_pb_lag2,ag_colas_zn_lag1,ag_colas_zn_lag3,ag_concentrado_fe_lag3,ag_colas_fe_lag3,pb_recuperacion_lag1,pb_recuperacion_lag2,pb_recuperacion_lag3,zn_recuperacion_lag1,zn_recuperacion_lag2,zn_recuperacion_lag3,fe_recuperacion_lag2,ag_contenido_lag1,zn_contenido_lag2,zn_contenido_lag3,ag_concentrado_pb_ley_lag1,ag_concentrado_pb_ley_lag2,ag_concentrado_pb_ley_lag3,ag_concentrado_zn_ley_lag1,ag_concentrado_zn_ley_lag2,ag_concentrado_zn_ley_lag3,zn_concentrado_zn_ley_lag2,zn_concentrado_zn_ley_lag3,ag_concentrado_fe_ley_lag2,ag_concentrado_fe_ley_lag3,pb_recuperacion
2072.394,549.8099991605768,14892.387438987322,164.18027110524255,639.6516486190309,81.49441371995702,82.39073615247173,25.559565531572343,39.90903499903545,14892.387438987322,1082.5259817135084,52.53486850770275,639.6516486190309,2112.494378,2085.145396,2114.604176,503.3099804199316,506.0499239653404,10696.387277397833,10016.538637359276,9388.580370320831,136.54019418843922,191.81313630741764,1057.4647513040295,639.8169984548182,47.46018578627245,47.46,83.86397424402296,81.13658029624501,81.31353931166878,76.75720102460176,88.91979102612767,86.66340365624077,42.18595657612793,820.4270499744218,60.714994536980406,53.97215536197674,10696.387277397833,10016.538637359276,9388.580370320831,1272.626695982125,858.8197156332898,859.1726498794817,34.97514577106753,19.2211922610204,639.6734866041797,639.8169984548182,80.1383734794321
2140.988666,444.6300027599134,12274.84391456497,139.13004381271588,639.3323980780568,75.32332085989579,78.86649246021669,24.29889822472256,35.91715371466643,12274.84391456497,1291.3042219917106,52.02014541151629,639.3323980780568,2072.394,2112.494378,2085.145396,445.31999954187495,503.3099804199316,14892.387438987322,10696.387277397833,10016.538637359276,164.18027110524255,136.54019418843922,639.6516486190309,639.6734866041797,47.460125512386966,47.46,80.1383734794321,83.86397424402296,81.13658029624501,82.39073615247173,76.75720102460176,88.91979102612767,20.99226837710266,1059.8240916203022,29.539544260804497,60.714994536980406,14892.387438987322,10696.387277397833,10016.538637359276,1082.5259817135084,1272.626695982125,858.8197156332898,55.28907178808921,34.97514577106753,1057.4647513040295,639.6734866041797,81.36123463719869
1997.726657,641.6899985151035,16253.524302731348,180.6074424606638,1208.439237408979,74.4893783359015,82.74841313981725,20.68361493104533,53.95040154723515,16253.524302731348,958.476170719907,38.64836043617087,1208.439237408979,2140.988666,2072.394,2112.494378,549.8099991605768,445.31999954187495,12274.84391456497,14892.387438987322,10696.387277397833,139.13004381271588,164.18027110524255,639.3323980780568,1057.4647513040295,62.97001926428642,62.97,81.36123463719869,80.1383734794321,83.86397424402296,78.86649246021669,82.39073615247173,76.75720102460176,48.71412468076015,799.3228899508022,39.90903499903545,29.539544260804497,12274.84391456497,14892.387438987322,10696.387277397833,1291.3042219917106,1082.5259817135084,1272.626695982125,52.53486850770275,55.28907178808921,639.6516486190309,1057.4647513040295,77.52968214200313
2012.146149,486.0300001874573,16842.790588883243,114.25501715059464,639.1566195971096,70.62404504145978,77.75301464494115,15.102287130603148,35.39949616655908,16842.790588883243,1339.9432688568145,55.779366631761874,639.1566195971096,1997.726657,2140.988666,2072.394,444.6300027599134,549.8099991605768,16253.524302731348,12274.84391456497,14892.387438987322,180.6074424606638,139.13004381271588,1208.439237408979,639.6516486190309,47.460119736563314,47.46,77.52968214200313,81.36123463719869,80.1383734794321,82.74841313981725,78.86649246021669,82.39073615247173,15.175213362098638,1169.6237070079208,35.91715371466643,39.90903499903545,16253.524302731348,12274.84391456497,14892.387438987322,958.476170719907,1291.3042219917106,1082.5259817135084,52.02014541151629,52.53486850770275,639.3323980780568,639.6516486190309,74.22480097071548
2119.683601,601.5299814079382,14457.854698208204,205.3002632590327,639.4443609624378,82.12082839058783,76.98992666922902,23.32750836863509,42.2508367222223,14457.854698208204,859.4933435067719,12.219044827803422,639.4443609624378,2012.146149,1997.726657,2140.988666,641.6899985151035,444.6300027599134,16842.790588883243,16253.524302731348,12274.84391456497,114.25501715059464,180.6074424606638,639.1566195971096,639.3323980780568,78.59002580299452,78.59,74.22480097071548,77.52968214200313,81.36123463719869,77.75301464494115,82.74841313981725,78.86649246021669,17.59450855040819,891.5630154357209,53.95040154723515,35.91715371466643,16842.790588883243,16253.524302731348,12274.84391456497,1339.9432688568145,958.476170719907,1291.3042219917106,38.64836043617087,52.02014541151629,1208.439237408979,639.3323980780568,76.60770462254537
2045.484498,647.2300011830418,14525.886787844447,189.8384341464908,639.1541719438915,79.58547157375324,79.4144434875829,21.50289464314288,56.67930749221793,14525.886787844447,1162.1544507014542,26.76358844976404,639.1541719438915,2119.683601,2012.146149,1997.726657,486.0300001874573,641.6899985151035,14457.854698208204,16842.790588883243,16253.524302731348,205.3002632590327,114.25501715059464,639.4443609624378,1208.439237408979,65.49999882694648,65.5,76.60770462254537,74.22480097071548,77.52968214200313,76.98992666922902,77.75301464494115,82.74841313981725,13.238885521567608,1197.2266597969472,35.39949616655908,53.95040154723515,14457.854698208204,16842.790588883243,16253.524302731348,859.4933435067719,1339.9432688568145,958.476170719907,55.779366631761874,38.64836043617087,639.1566195971096,1208.439237408979,77.31329104285322
2068.204859,586.2799703348323,12743.770076272356,202.31923120175864,639.5764672507172,81.30244671206844,85.56813858133438,24.514753067514278,55.40191205751798,12743.770076272356,859.1353543010541,26.21029294167243,639.5764672507172,2045.484498,2119.683601,2012.146149,601.5299814079382,486.0300001874573,14525.886787844447,14457.854698208204,16842.790588883243,189.8384341464908,205.3002632590327,639.1541719438915,639.1566195971096,47.45984782514152,47.46,77.31329104285322,76.60770462254537,74.22480097071548,79.4144434875829,76.98992666922902,77.75301464494115,10.642185444786724,1243.6483318693856,42.2508367222223,35.39949616655908,14525.886787844447,14457.854698208204,16842.790588883243,1162.1544507014542,859.4933435067719,1339.9432688568145,12.219044827803422,55.779366631761874,639.4443609624378,639.1566195971096,82.45223619823435
2049.770541,566.2800037145893,12639.322417629974,121.21050147866542,639.4714276337049,78.430112289295,63.73082054208412,28.783343094620072,21.135501889061096,12639.322417629974,1123.5411090248324,57.49832354115933,639.4714276337049,2068.204859,2045.484498,2119.683601,647.2300011830418,601.5299814079382,12743.770076272356,14525.886787844447,14457.854698208204,202.31923120175864,189.8384341464908,639.5764672507172,639.4443609624378,47.46017620441803,47.46,82.45223619823435,77.31329104285322,76.60770462254537,85.56813858133438,79.4144434875829,76.98992666922902,12.245596627776692,1138.5607392692466,56.67930749221793,42.2508367222223,12743.770076272356,14525.886787844447,14457.854698208204,859.1353543010541,1162.1544507014542,859.4933435067719,26.76358844976404,12.219044827803422,639.1541719438915,639.4443609624378,87.3156247113917
1991.2761,488.4200018970588,11941.999389398468,145.8797097147119,927.8986225306884,81.0284243681757,88.77377043261907,26.756251979382228,74.12860843762567,11941.999389398468,958.9508642770749,46.63684066778306,927.8986225306884,2049.770541,2068.204859,2045.484498,586.2799703348323,647.2300011830418,12639.322417629974,12743.770076272356,14525.886787844447,121.21050147866542,202.31923120175864,639.4714276337049,639.1541719438915,47.45984503355455,47.46,87.3156247113917,82.45223619823435,77.31329104285322,63.73082054208412,85.56813858133438,79.4144434875829,35.363681105437,1040.2755127455252,55.40191205751798,56.67930749221793,12639.322417629974,12743.770076272356,14525.886787844447,1123.5411090248324,859.1353543010541,1162.1544507014542,26.21029294167243,26.76358844976404,639.5764672507172,639.1541719438915,80.44877485392202
2031.3742,534.290004065069,12515.30504038429,91.56408958758234,651.4830456526132,82.0748145127614,20.33575398051701,33.675747970716955,3.173020136221895,12515.30504038429,907.0646291279926,52.35864092731761,651.4830456526132,1991.2761,2049.770541,2068.204859,566.2800037145893,586.2799703348323,11941.999389398468,12639.322417629974,12743.770076272356,145.8797097147119,121.21050147866542,927.8986225306884,639.5764672507172,47.460099580610496,47.46,80.44877485392202,87.3156247113917,82.45223619823435,88.77377043261907,63.73082054208412,85.56813858133438,26.4257298892044,901.1821060393678,21.135501889061096,55.40191205751798,11941.999389398468,12639.322417629974,12743.770076272356,958.9508642770749,1123.5411090248324,859.1353543010541,57.49832354115933,26.21029294167243,639.4714276337049,639.5764672507172,86.3127205634949
2042.2,530.4699876243569,9073.635643131449,99.01000007480704,786.3793441408635,77.77844619182265,75.41292475208337,41.43720459575324,48.31795218501045,9073.635643131449,806.2401798550187,52.39494347474945,786.3793441408635,2031.3742,1991.2761,2049.770541,488.4200018970588,566.2800037145893,12515.30504038429,11941.999389398468,12639.322417629974,91.56408958758234,145.8797097147119,651.4830456526132,639.4714276337049,66.25011397793415,66.25,86.3127205634949,80.44877485392202,87.3156247113917,20.33575398051701,88.77377043261907,63.73082054208412,13.103262207134076,1001.678357202306,74.12860843762567,21.135501889061096,12515.30504038429,11941.999389398468,12639.322417629974,907.0646291279926,958.9508642770749,1123.5411090248324,46.63684066778306,57.49832354115933,927.8986225306884,639.4714276337049,86.17144661373761
1869.290625,495.6999857489256,7423.138766623628,102.66001826060123,793.570425794861,76.9643199410763,44.11126053178423,37.210297370180136,11.808864511123044,7423.138766623628,1058.685470737572,53.71872231755653,793.570425794861,2042.2,2031.3742,1991.2761,534.290004065069,488.4200018970588,9073.635643131449,12515.30504038429,11941.999389398468,99.01000007480704,91.56408958758234,786.3793441408635,927.8986225306884,41.70996139872491,41.71,86.17144661373761,86.3127205634949,80.44877485392202,75.41292475208337,20.33575398051701,88.77377043261907,24.872934555414638,1004.725430109366,3.173020136221895,74.12860843762567,9073.635643131449,12515.30504038429,11941.999389398468,806.2401798550187,907.0646291279926,958.9508642770749,52.35864092731761,46.63684066778306,651.4830456526132,927.8986225306884,89.72636273818333
2019.518896,438.3200147255085,7142.342478784195,73.13351238955721,540.134792160292,78.71566752229043,62.5426556030442,33.6773318690078,30.31561981728995,7142.342478784195,536.7851819773041,54.6963873121779,540.134792160292,1869.290625,2042.2,2031.3742,530.4699876243569,534.290004065069,7423.138766623628,9073.635643131449,12515.30504038429,102.66001826060123,99.01000007480704,793.570425794861,651.4830456526132,46.110039533337975,46.11,89.72636273818333,86.17144661373761,86.3127205634949,44.11126053178423,75.41292475208337,20.33575398051701,8.515532694094956,818.700643326762,48.31795218501045,3.173020136221895,7423.138766623628,9073.635643131449,12515.30504038429,1058.685470737572,806.2401798550187,907.0646291279926,52.39494347474945,52.35864092731761,786.3793441408635,651.4830456526132,87.5051541390102
2039.841708,403.2900018192459,9091.261264624263,84.76964948638248,535.4380743394867,79.60519500751002,86.13236102536376,34.70874588000905,75.31608109919964,9091.261264624263,502.9052992366179,44.64838510582018,535.4380743394867,2019.518896,1869.290625,2042.2,495.6999857489256,530.4699876243569,7142.342478784195,7423.138766623628,9073.635643131449,73.13351238955721,102.66001826060123,540.134792160292,786.3793441408635,43.629613653524736,43.63,87.5051541390102,89.72636273818333,86.17144661373761,62.5426556030442,44.11126053178423,75.41292475208337,13.42971837145394,821.151580307661,11.808864511123044,48.31795218501045,7142.342478784195,7423.138766623628,9073.635643131449,536.7851819773041,1058.685470737572,806.2401798550187,53.71872231755653,52.39494347474945,793.570425794861,786.3793441408635,87.15409595333979
2018.53725,517.1300269665755,10988.946860889711,79.18394691831047,638.4902662883302,80.96573132355225,46.94895704706398,32.21411620374959,12.404318954022852,10988.946860889711,577.6132904064782,55.25453989076521,638.4902662883302,2039.841708,2019.518896,1869.290625,438.3200147255085,495.6999857489256,9091.261264624263,7142.342478784195,7423.138766623628,84.76964948638248,73.13351238955721,535.4380743394867,793.570425794861,64.10003263132928,64.1,87.15409595333979,87.5051541390102,89.72636273818333,86.13236102536376,62.5426556030442,44.11126053178423,16.847778526272187,780.1009145249947,30.31561981728995,11.808864511123044,9091.261264624263,7142.342478784195,7423.138766623628,502.9052992366179,536.7851819773041,1058.685470737572,54.6963873121779,53.71872231755653,540.134792160292,793.570425794861,89.87760826559759
1987.346922,469.4000049891709,10291.961066141776,84.01109150969953,1048.5944077776471,78.69661132788994,72.00008812943048,32.41031605833436,32.665961487218986,10291.961066141776,608.0993604980213,55.496409919433496,1048.5944077776471,2018.53725,2039.841708,2019.518896,403.2900018192459,438.3200147255085,10988.946860889711,9091.261264624263,7142.342478784195,79.18394691831047,84.76964948638248,638.4902662883302,540.134792160292,36.099309379854816,36.1,89.87760826559759,87.15409595333979,87.5051541390102,46.94895704706398,86.13236102536376,62.5426556030442,16.958168892789907,975.9518181403076,75.31608109919964,30.31561981728995,10988.946860889711,9091.261264624263,7142.342478784195,577.6132904064782,502.9052992366179,536.7851819773041,44.64838510582018,54.6963873121779,535.4380743394867,540.134792160292,88.27026466002582
2042.2,595.1500003457454,13070.845639454405,100.94999901070892,609.2718014328183,81.84231144247879,79.54490383144335,31.49059595510609,57.933613998219606,13070.845639454405,599.292710702985,41.39438844969745,609.2718014328183,1987.346922,2018.53725,2039.841708,517.1300269665755,403.2900018192459,10291.961066141776,10988.946860889711,9091.261264624263,84.01109150969953,79.18394691831047,1048.5944077776471,535.4380743394867,24.659256190563596,24.66,88.27026466002582,89.87760826559759,87.15409595333979,72.00008812943048,46.94895704706398,86.13236102536376,25.1858755101379,860.6218602171452,12.404318954022852,75.31608109919964,10291.961066141776,10988.946860889711,9091.261264624263,608.0993604980213,577.6132904064782,502.9052992366179,55.25453989076521,44.64838510582018,638.4902662883302,535.4380743394867,88.40293203429152
2018.648273,636.4799954455359,15535.583822546918,130.17938910567767,564.2750137424438,82.27463990475064,86.0564441014885,25.778660866548435,62.10707627427274,15535.583822546918,748.8743843001472,36.33346292823743,564.2750137424438,2042.2,1987.346922,2018.53725,469.4000049891709,517.1300269665755,13070.845639454405,10291.961066141776,10988.946860889711,100.94999901070892,84.01109150969953,609.2718014328183,638.4902662883302,37.68941175808951,37.69,88.40293203429152,88.27026466002582,89.87760826559759,79.54490383144335,72.00008812943048,46.94895704706398,10.337417114262047,1151.3361024376245,32.665961487218986,12.404318954022852,13070.845639454405,10291.961066141776,10988.946860889711,599.292710702985,608.0993604980213,577.6132904064782,55.496409919433496,55.25453989076521,1048.5944077776471,638.4902662883302,87.51417442543745
1943.906591,697.0799552513578,11189.079169435858,158.46082003662394,1023.3465288094797,84.58038321274262,70.72395170644559,30.09405449586573,32.52017304569248,11189.079169435858,1000.348914283146,52.27623671103876,1023.3465288094797,2018.648273,2042.2,1987.346922,595.1500003457454,469.4000049891709,15535.583822546918,13070.845639454405,10291.961066141776,130.17938910567767,100.94999901070892,564.2750137424438,1048.5944077776471,40.059869332115504,40.06,87.51417442543745,88.40293203429152,88.27026466002582,86.0564441014885,79.54490383144335,72.00008812943048,21.18379735673175,1201.649291329814,57.933613998219606,32.665961487218986,15535.583822546918,13070.845639454405,10291.961066141776,748.8743843001472,599.292710702985,608.0993604980213,41.39438844969745,55.496409919433496,609.2718014328183,1048.5944077776471,89.492750937474
2037.993633,722.099996621477,16253.68999795039,164.50768161127107,1106.520426757398,75.66691165302437,82.20611906081909,23.148228284015275,54.65384760405605,16253.68999795039,924.7343892940244,38.32777528560857,1106.520426757398,1943.906591,2018.648273,2042.2,636.4799954455359,595.1500003457454,11189.079169435858,15535.583822546918,13070.845639454405,158.46082003662394,130.17938910567767,1023.3465288094797,609.2718014328183,36.78934181571179,36.79,89.492750937474,87.51417442543745,88.40293203429152,70.72395170644559,86.0564441014885,79.54490383144335,19.299187330410973,1215.0872989123748,62.10707627427274,57.933613998219606,11189.079169435858,15535.583822546918,13070.845639454405,1000.348914283146,748.8743843001472,599.292710702985,36.33346292823743,41.39438844969745,564.2750137424438,609.2718014328183,85.68490318557463
1995.251017,782.7399976539132,17174.55768028084,114.25502211642672,638.4445688402006,79.27367384726264,71.42361793530195,32.45574956932958,35.33376945075585,17174.55768028084,1329.883133131846,56.68514948391712,638.4445688402006,2037.993633,1943.906591,2018.648273,697.0799552513578,636.4799954455359,16253.68999795039,11189.079169435858,15535.583822546918,164.50768161127107,158.46082003662394,1106.520426757398,564.2750137424438,48.77915732660462,48.78,85.68490318557463,89.492750937474,87.51417442543745,82.20611906081909,70.72395170644559,86.0564441014885,19.787174069682823,1319.0779477551569,32.52017304569248,62.10707627427274,16253.68999795039,11189.079169435858,15535.583822546918,924.7343892940244,1000.348914283146,748.8743843001472,52.27623671103876,36.33346292823743,1023.3465288094797,564.2750137424438,85.73427310805766
2027.967092,715.3200023846003,16076.611463916508,155.84048767931267,639.7711764795143,81.09902291087535,81.76003593384448,36.19956276951108,49.54962608495075,16076.611463916508,1023.1081591763794,53.570090500947884,639.7711764795143,1995.251017,2037.993633,1943.906591,722.099996621477,697.0799552513578,17174.55768028084,16253.68999795039,11189.079169435858,114.25502211642672,164.50768161127107,638.4445688402006,1023.3465288094797,82.43002192056797,82.43,85.73427310805766,85.68490318557463,89.492750937474,71.42361793530195,82.20611906081909,70.72395170644559,6.093200902678171,1477.6026222326147,54.65384760405605,32.52017304569248,17174.55768028084,16253.68999795039,11189.079169435858,1329.883133131846,924.7343892940244,1000.348914283146,38.32777528560857,52.27623671103876,1106.520426757398,1023.3465288094797,88.68080174026655
1989.086933,643.4400189439978,13883.121950551307,114.2594599607238,639.8415329456334,76.67869120201455,35.014537358134,40.48235422252807,5.748087683466792,13883.121950551307,850.1657586654633,54.321268930123225,639.8415329456334,2027.967092,1995.251017,2037.993633,782.7399976539132,722.099996621477,16076.611463916508,17174.55768028084,16253.68999795039,155.84048767931267,114.25502211642672,639.7711764795143,1106.520426757398,85.25997371837009,85.26,88.68080174026655,85.73427310805766,85.68490318557463,81.76003593384448,71.42361793530195,82.20611906081909,15.043984869688192,1371.931332235324,35.33376945075585,54.65384760405605,16076.611463916508,17174.55768028084,16253.68999795039,1023.1081591763794,1329.883133131846,924.7343892940244,56.68514948391712,38.32777528560857,638.4445688402006,1106.520426757398,90.3981995760233
1975.589233,536.8000001864522,14012.755965322138,101.359999534914,701.4422434214388,68.43559215311188,85.99966369588371,30.15472852730279,53.582270105380296,14012.755965322138,778.4879268851718,47.93898502594514,701.4422434214388,1989.086933,2027.967092,1995.251017,715.3200023846003,782.7399976539132,13883.121950551307,16076.611463916508,17174.55768028084,114.2594599607238,155.84048767931267,639.8415329456334,638.4445688402006,47.45903670428916,47.46,90.3981995760233,88.68080174026655,85.73427310805766,35.014537358134,81.76003593384448,71.42361793530195,40.24065628337984,1127.0214551207218,49.54962608495075,35.33376945075585,13883.121950551307,16076.611463916508,17174.55768028084,850.1657586654633,1023.1081591763794,1329.883133131846,53.570090500947884,56.68514948391712,639.7711764795143,638.4445688402006,88.05692475615126
2051.990967,311.46999978890807,12975.5333831118,89.59995721287503,518.4373224150231,67.16890245484237,87.88479314494833,16.25125794102882,50.226439543742735,12975.5333831118,726.1019187559668,44.198067565734405,518.4373224150231,1975.589233,1989.086933,2027.967092,643.4400189439978,715.3200023846003,14012.755965322138,13883.121950551307,16076.611463916508,101.359999534914,114.2594599607238,701.4422434214388,639.7711764795143,47.4602029712299,47.46,88.05692475615126,90.3981995760233,88.68080174026655,85.99966369588371,35.014537358134,81.76003593384448,18.94306360121766,979.8980159720708,5.748087683466792,49.54962608495075,14012.755965322138,13883.121950551307,16076.611463916508,778.4879268851718,850.1657586654633,1023.1081591763794,54.321268930123225,53.570090500947884,639.8415329456334,639.7711764795143,79.99997198967985
1934.152929,142.08999761532175,8714.82260102147,164.09189905239316,468.7052510866786,55.28280420515056,83.70875440413761,-2.064104054405844,25.033120411454902,8714.82260102147,692.0288778187514,9.248006096622769,468.7052510866786,2051.990967,1975.589233,1989.086933,536.8000001864522,643.4400189439978,12975.5333831118,14012.755965322138,13883.121950551307,89.59995721287503,101.359999534914,518.4373224150231,639.8415329456334,84.28016666446767,84.28,79.99997198967985,88.05692475615126,90.3981995760233,87.88479314494833,85.99966369588371,35.014537358134,10.285545983563528,588.0107598961027,53.582270105380296,5.748087683466792,12975.5333831118,14012.755965322138,13883.121950551307,726.1019187559668,778.4879268851718,850.1657586654633,47.93898502594514,54.321268930123225,701.4422434214388,639.8415329456334,-88.84248415165942
2000.128676,423.4000034435359,9071.05354330912,79.97996080671088,524.7956556610482,82.99620408544912,79.53041698180887,33.687238579187635,40.06069844511112,9071.05354330912,831.2134809634039,44.572344649282094,524.7956556610482,1934.152929,2051.990967,1975.589233,311.46999978890807,536.8000001864522,8714.82260102147,12975.5333831118,14012.755965322138,164.09189905239316,89.59995721287503,468.7052510866786,701.4422434214388,45.68052430255711,45.68,-88.84248415165942,79.99997198967985,88.05692475615126,83.70875440413761,87.88479314494833,85.99966369588371,25.159504872869583,236.67560681645625,50.226439543742735,53.582270105380296,8714.82260102147,12975.5333831118,14012.755965322138,692.0288778187514,726.1019187559668,778.4879268851718,44.198067565734405,47.93898502594514,518.4373224150231,701.4422434214388,90.83857633627268
1870.47,342.4600005981165,7947.218804325469,81.4598909633753,710.2607383875097,72.19424027546499,84.36385254857265,26.620903951028563,43.9375574448855,7947.218804325469,659.7372615782427,49.81801779903493,710.2607383875097,2000.128676,1934.152929,2051.990967,142.08999761532175,311.46999978890807,9071.05354330912,8714.82260102147,12975.5333831118,79.97996080671088,164.09189905239316,524.7956556610482,518.4373224150231,28.20952662122613,28.21,90.83857633627268,-88.84248415165942,79.99997198967985,79.53041698180887,83.70875440413761,87.88479314494833,44.42736866928776,809.399316071976,25.033120411454902,50.226439543742735,9071.05354330912,8714.82260102147,12975.5333831118,831.2134809634039,692.0288778187514,726.1019187559668,9.248006096622769,44.198067565734405,468.7052510866786,518.4373224150231,89.71136227014489
1794.57,452.2200035672277,8769.406017955736,89.26987293954743,984.7171718951288,75.01032031657712,83.31875841929732,29.96711048842547,50.6058618251312,8769.406017955736,630.1518115399083,46.01382291642181,984.7171718951288,1870.47,2000.128676,1934.152929,423.4000034435359,142.08999761532175,7947.218804325469,9071.05354330912,8714.82260102147,81.4598909633753,79.97996080671088,710.2607383875097,468.7052510866786,25.940336730966425,25.94,89.71136227014489,90.83857633627268,-88.84248415165942,84.36385254857265,79.53041698180887,83.70875440413761,22.541141128320987,580.2995877987471,40.06069844511112,25.033120411454902,7947.218804325469,9071.05354330912,8714.82260102147,659.7372615782427,831.2134809634039,692.0288778187514,44.572344649282094,9.248006096622769,524.7956556610482,468.7052510866786,89.67358294775298
2042.2,686.1199907927432,10707.98960159698,115.03992904231173,710.0946335543072,75.84966016032968,81.17177506880041,39.31692923034692,67.65117368575493,10707.98960159698,732.6796099455601,52.40813102444156,710.0946335543072,1794.57,1870.47,2000.128676,342.4600005981165,423.4000034435359,8769.406017955736,7947.218804325469,9071.05354330912,89.26987293954743,81.4598909633753,984.7171718951288,524.7956556610482,21.34927159375744,21.35,89.67358294775298,89.71136227014489,90.83857633627268,83.31875841929732,84.36385254857265,79.53041698180887,10.184349773323884,745.4114908530248,43.9375574448855,40.06069844511112,8769.406017955736,7947.218804325469,9071.05354330912,630.1518115399083,659.7372615782427,831.2134809634039,49.81801779903493,44.572344649282094,710.2607383875097,524.7956556610482,88.11486962843735
1789.523108,390.079999636804,9859.757840716366,98.7100016146882,848.0781388625492,66.37214097794111,71.68683924071564,26.35380625369952,26.86157812133641,9859.757840716366,867.3774652415843,56.63268972727025,848.0781388625492,2042.2,1794.57,1870.47,452.2200035672277,342.4600005981165,10707.98960159698,8769.406017955736,7947.218804325469,115.03992904231173,89.26987293954743,710.0946335543072,710.2607383875097,35.87918928933085,35.88,88.11486962843735,89.67358294775298,89.71136227014489,81.17177506880041,83.31875841929732,84.36385254857265,5.501299837471625,1321.950226889927,50.6058618251312,43.9375574448855,10707.98960159698,8769.406017955736,7947.218804325469,732.6796099455601,630.1518115399083,659.7372615782427,46.01382291642181,49.81801779903493,984.7171718951288,710.2607383875097,85.83724736122183
2042.2,637.609974442423,11301.825902339577,171.774758611278,523.8631713545124,87.81970947921965,86.11691190731263,35.84624531101167,82.49382719739238,11301.825902339577,730.956842891175,25.43443673126968,523.8631713545124,1789.523108,2042.2,1794.57,686.1199907927432,452.2200035672277,9859.757840716366,10707.98960159698,8769.406017955736,98.7100016146882,115.03992904231173,848.0781388625492,984.7171718951288,41.55911352009007,41.56,85.83724736122183,88.11486962843735,89.67358294775298,71.68683924071564,81.17177506880041,83.31875841929732,14.6667022729253,621.2780923916999,67.65117368575493,50.6058618251312,9859.757840716366,10707.98960159698,8769.406017955736,867.3774652415843,732.6796099455601,630.1518115399083,52.40813102444156,46.01382291642181,710.0946335543072,984.7171718951288,84.34459070638167
1829.484575,662.1199993757783,14190.465740337297,216.87955413803448,639.1909459904355,75.86042795623062,89.01491359793405,31.77203292178748,63.5495966166548,14190.465740337297,1569.763830418829,37.41921035718621,639.1909459904355,2042.2,1789.523108,2042.2,390.079999636804,686.1199907927432,11301.825902339577,9859.757840716366,10707.98960159698,171.774758611278,98.7100016146882,523.8631713545124,710.0946335543072,45.67928195001044,45.68,84.34459070638167,85.83724736122183,88.11486962843735,86.11691190731263,71.68683924071564,81.17177506880041,16.41913135317492,1252.0185363737976,26.86157812133641,67.65117368575493,11301.825902339577,9859.757840716366,10707.98960159698,730.956842891175,867.3774652415843,732.6796099455601,56.63268972727025,52.40813102444156,848.0781388625492,710.0946335543072,85.89030657838103
1928.15038,710.6499982831425,12059.918725090502,163.37078586516347,639.479126835121,80.39877318388794,67.57514530856885,37.59536000692279,32.11197207792115,12059.918725090502,1373.060577600753,55.24841669695081,639.479126835121,1829.484575,2042.2,1789.523108,637.609974442423,390.079999636804,14190.465740337297,11301.825902339577,9859.757840716366,216.87955413803448,171.774758611278,639.1909459904355,848.0781388625492,47.229832429340526,47.23,85.89030657838103,84.34459070638167,85.83724736122183,89.01491359793405,86.11691190731263,71.68683924071564,23.4115528415479,1138.669639634317,82.49382719739238,26.86157812133641,14190.465740337297,11301.825902339577,9859.757840716366,1569.763830418829,730.956842891175,867.3774652415843,25.43443673126968,56.63268972727025,523.8631713545124,848.0781388625492,85.67926940225617
2042.2,630.8299970101666,10566.966547233287,99.82000000605083,592.31345283163,73.82581844562846,68.21659997856923,37.07990012920338,38.83342580519318,10566.966547233287,677.6003312007267,52.47812215528726,592.31345283163,1928.15038,1829.484575,2042.2,662.1199993757783,637.609974442423,12059.918725090502,14190.465740337297,11301.825902339577,163.37078586516347,216.87955413803448,639.479126835121,523.8631713545124,32.55947482331139,32.56,85.67926940225617,85.89030657838103,84.34459070638167,67.57514530856885,89.01491359793405,86.11691190731263,16.76284659825145,1296.613991607118,63.5495966166548,82.49382719739238,12059.918725090502,14190.465740337297,11301.825902339577,1373.060577600753,1569.763830418829,730.956842891175,37.41921035718621,25.43443673126968,639.1909459904355,523.8631713545124,89.24531828138525
1873.896496,504.9499989560069,12961.744676689646,235.79938502705372,700.7957160772542,68.6029337339489,90.48074784542892,22.632395179271544,75.30740886347694,12961.744676689646,1572.8983161751232,37.90860491051931,700.7957160772542,2042.2,1928.15038,1829.484575,710.6499982831425,662.1199993757783,10566.966547233287,12059.918725090502,14190.465740337297,99.82000000605083,163.37078586516347,592.31345283163,639.1909459904355,47.45988698139916,47.46,89.24531828138525,85.67926940225617,85.89030657838103,68.21659997856923,67.57514530856885,89.01491359793405,34.96975275122225,1198.976590724528,32.11197207792115,63.5495966166548,10566.966547233287,12059.918725090502,14190.465740337297,677.6003312007267,1373.060577600753,1569.763830418829,55.24841669695081,37.41921035718621,639.479126835121,639.1909459904355,81.5083448161851
