date_index,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,au_recuperacion,ag_recuperacion,pb_recuperacion,zn_recuperacion,fe_recuperacion,au_contenido,ag_contenido,pb_contenido,zn_contenido,ag_concentrado_pb_ley,pb_concentrado_pb_ley,zn_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,au_concentrado_fe_ley,ag_concentrado_fe_ley,fe_concentrado_fe_ley
2024-08-06_2,12.0,2064.105708,1.4685283947847014,337.3599934655697,1.013588279201652,2.6516893024194585,7.695207136050561,0.0413144372342614,35.91140554828671,10205.895443382127,40.31099794753138,10.513407347952539,9.793655907837083,0.7226868791299181,0.7369753787479959,127.75622430084503,0.17892692274253846,2.4847095370006698,7.65063691849419,0.026842357486348088,0.6306168582788303,104.62005945537442,0.16658159681182813,0.21678795395343514,7.508772480739537,0.015351056660954418,2.502132339787985,547.8195466906834,0.41637534751638966,1.0153810733779118,29.4205693874168,0.05655917129913074,0.3577861186130964,40.010151006005394,0.13016650196385635,0.10036853150289218,4.3144565284967165,0.0093437110054977,0.39,40.01,0.12,0.1,4.93,0.01,80.26369754007584,90.39270194291124,82.71432015079733,84.16587316640374,45.14974367260906,2.4329514677724227,629.4465863206274,17.305104221665093,46.06707148165106,10205.895443382127,40.31099794753138,10.513407347952539,548.5298067337118,43.731022205905404,2.502132339787985,547.8195466906834,29.4205693874168
2024-08-07_1,12.0,2156.147,1.0424261901118683,268.109999166812,0.8660467813409092,2.2863823981928624,7.8992192536246675,0.0401693259339934,31.046490334861417,9953.044288249032,40.240379631007336,12.216061620551871,9.982755021055649,0.8400771290131692,0.5452879153564893,107.64002082102549,0.21365223211939707,2.1218572334130865,7.864697084500688,0.026915628592603904,0.5007575872114574,79.05994733508118,0.18687757247334918,0.2737852075619546,7.703853076827127,0.015973968049318082,2.85636824494972,651.1260285836245,0.7129813446802792,2.4925194928628067,30.79614010960863,0.1198682368631987,0.34473697585519025,41.16994227869426,0.15203181733681254,0.12683041327429317,6.174367408797307,0.009092674961470665,0.33,41.17,0.15,0.14,5.88,0.01,70.55927129413759,86.32985098615238,75.73226704556095,79.92520574392572,22.98775633333457,1.5859071881773683,499.0595481774026,14.141669266125543,39.40134049277339,9953.044288249032,40.240379631007336,12.216061620551871,893.9746148435642,52.96857625555787,2.85636824494972,651.1260285836245,30.79614010960863
2024-08-07_2,12.0,2090.154347,1.5478913720400673,419.53999804056076,1.7002143225056012,2.0740956004816167,8.269547566493888,0.05298026492832479,29.370655319117034,9499.758617993439,44.68461536517623,11.397047160406457,8.890369745648936,0.9059393508284024,0.600806544600041,110.45002764244492,0.23702848943930963,1.7567430187554303,8.248414825421348,0.023945600715248042,0.5467347562964189,81.32965956791699,0.1892451124305279,0.2596379683579945,8.147271319172937,0.012202347619246844,1.7987124025721828,547.1474576509753,0.626030490983956,1.9502805048619936,31.976427370906094,0.08255956374561793,0.45334013390771916,46.58073455051271,0.15666193842877948,0.13351996476523253,6.369671664807527,0.00695386283040963,0.43,46.58,0.17,0.14,7.45,0.01,74.38303653009704,90.2887100540836,86.5178370911001,70.1449747770829,25.230011343312352,2.406538094135569,791.7447237182723,30.745933373732974,30.409108722557058,9499.758617993439,44.68461536517623,11.397047160406457,1118.1026372589054,53.56109545832923,1.7987124025721828,547.1474576509753,31.976427370906094
2024-08-08_1,12.0,2042.1999999999998,1.5000122728088248,541.7999969087787,1.9933547401657112,2.604517059216332,7.940930963575486,0.05714637836213189,21.61616495745535,9093.577068716759,37.76405637195387,12.775786718231835,9.712157270932394,0.7260236504343596,0.5012590334786065,117.21010706284213,0.21736383932457892,2.0995204687004754,7.852990787350348,0.0239370787177533,0.4812536675024386,87.81994544319221,0.1800757121626835,0.20365094427786945,7.759992340872928,0.011485201363635855,2.1897757107209586,626.137906435267,0.45326512702302996,1.2003751162116714,32.705454023861336,0.06059247666655995,0.3454466646541393,45.030126516407115,0.1583604315262258,0.12442333173750864,5.777127443530509,0.007581762187414787,0.33,45.03,0.17,0.11,5.72,0.01,80.38450027536231,92.92091129755036,89.61136528752436,69.60842240542446,27.88454264456228,2.4624385441286614,1028.136388944966,36.479254905545076,37.02433520968953,9093.577068716759,37.76405637195387,12.775786718231835,930.1013435180942,54.53665034264228,2.1897757107209586,626.137906435267,32.705454023861336
2024-08-08_2,12.0,1954.25178,1.8354080824450945,879.8598745149037,2.2695460407377768,5.773917849753954,8.548311114744727,0.07720881584825615,19.246720546000027,10928.100585750666,31.13418399463792,10.011514061154772,10.254958050265797,0.7113752784283148,0.6886368764768308,218.0468640136529,0.3684179238587002,5.494814632927159,8.435905253985744,0.03544034833038141,0.6296015975904287,77.89043658166432,0.19014384792331895,0.2561604085042297,7.690490845664913,0.01370770356487235,2.575669945143334,680.9779249659491,0.7059138726945581,2.5570405870152553,36.29713745715151,0.07207913156517207,0.5351802544877811,48.629218324221554,0.16511918805861076,0.14452394052176878,6.302524180405774,0.010875578661582974,0.53,48.629999999999995,0.17,0.15,5.765,0.01,79.10619246167163,96.03964675850793,84.7699918945817,85.95222784570953,14.762308914284528,2.837420078387726,1651.3707301013917,37.5977326382468,96.98582281060457,10928.100585750666,31.13418399463792,10.011514061154772,781.5131326071202,26.55560365538826,2.575669945143334,680.9779249659491,36.29713745715151
2024-08-09_1,12.0,2142.260865,1.437957199426411,585.4000038280445,1.9472788863433843,2.770308243192499,8.2263167496206,0.05514469658654973,23.693689632126556,13319.302046284647,49.682498408584074,8.097862986390155,8.349246711466076,0.7554418555678029,0.6873521505847279,155.93172218750553,0.3373432488931963,2.5906291649901982,8.222170768341659,0.03152621605303614,0.6603622877554078,119.56996670942723,0.28759316846780336,0.35148359033688237,8.129193526778552,0.015051554324923468,3.23130161300511,681.7720887525458,0.7042495324286007,2.3772603291653356,24.17353345437007,0.07324297162080932,0.4785862926478565,79.81996203903728,0.25813384812016665,0.20825283457779534,6.994792637757765,0.010937181542263162,0.53,79.82,0.27,0.24,6.31,0.01,71.12170505351015,88.16914729106198,83.24137922893281,78.6761089772532,18.027548114478208,2.190889497195471,1105.711217876497,34.7248018777986,46.69209082562666,13319.302046284647,49.682498408584074,8.097862986390155,1036.7803183488754,56.83301130804712,3.23130161300511,681.7720887525458,24.17353345437007
2024-08-09_2,12.0,2139.519136,0.9769034507422403,469.3899974098941,1.5088103717907084,3.6689963305479454,7.796817591794327,0.05371450054451563,19.362101387095823,14174.847645030653,52.977392127836694,9.534324026115762,8.230921190515794,0.8452003125673426,0.550977434425444,151.87854075557095,0.316448556121518,3.5331155166228463,7.786760804964383,0.03537831509504808,0.5274678836943372,98.55000034100873,0.22820995082622947,0.25357579682823483,7.562355309932501,0.011432324774966715,2.143187879412155,813.3543028332858,0.782642127422153,2.3122396123445617,37.381101531740555,0.07196200247423525,0.4322612934730294,56.43002875176347,0.1955399354878201,0.13226866266714496,5.805280346462986,0.007865602671993772,0.43,56.43,0.26,0.16,5.88,0.01,62.23014959739939,89.73811837503534,79.50150282688665,87.86907398956399,24.1149403648203,1.3006746137527345,901.2119978684883,25.664108003034727,68.9762377102893,14174.847645030653,52.977392127836694,9.534324026115762,807.9963977425275,43.88232732943424,2.143187879412155,813.3543028332858,37.381101531740555
2024-08-10_1,12.0,1884.628692,1.6664965258119278,807.779998985491,1.9980492251488062,3.495530990949987,8.336727039654264,0.05392235959080122,27.75897629344053,15403.717176592465,41.39565577546305,12.178221064042239,8.265523635305097,0.7026857992327077,0.5336416241885485,174.0694769233809,0.28752680297087124,3.118555398895205,8.339818471605062,0.02575505433129146,0.4919121259673018,118.21992489785492,0.2193379089044229,0.28024620288077456,8.240056555989854,0.011303611617832266,1.5721593528913576,617.0550586451393,0.4574678191107226,1.2157376395564938,37.452610494735254,0.042152701226568064,0.35771402409929365,56.25010315197987,0.18975525305379948,0.1640309773410349,4.611008323707703,0.0074712580910969596,0.37,56.25,0.21,0.18,4.84,0.01,82.77994752166835,94.41358565906894,86.20841183114231,78.27244705189898,44.77263361590458,2.599892301190608,1437.319725956716,32.46247488161808,51.56415046414035,15403.717176592465,41.39565577546305,12.178221064042239,1065.7263060250614,48.4331136351308,1.5721593528913576,617.0550586451393,37.452610494735254
2024-08-10_2,12.0,2148.109818,1.1952769399410115,531.1599985205786,1.4573020161845949,3.3340807777985937,7.482717485429187,0.05084136832684734,27.398927148889737,13004.931110606489,45.55267719696978,8.738198799953631,8.117682562982493,0.7224888791553025,0.48000791431358175,190.66918758026486,0.25365077718793666,3.186567045884923,7.465385134832707,0.032507714167805984,0.41106260323763144,107.36996123785545,0.16964154146718874,0.23061857928313034,7.241501645705323,0.010833112102731907,1.6640181789148953,685.2709925406004,0.5093082007529195,1.701198181426723,36.86679538069197,0.056623025671832056,0.34179188548158274,75.42020978025609,0.15086278047735588,0.14931633159344027,5.603642011578204,0.00830157767286636,0.3,75.42,0.21,0.18,6.59,0.01,75.6021668521208,87.88508350571819,83.0569806995388,86.80805105635538,23.240641127776794,1.9411507500112193,1002.7600211037966,26.000529073964916,62.171680089993195,13004.931110606489,45.55267719696978,8.738198799953631,1217.4670462354873,39.62341873194485,1.6640181789148953,685.2709925406004,36.86679538069197
2024-08-11_1,12.0,2138.991609,1.2542169090300113,504.99000110284095,1.2270740362374228,2.5763203824815717,7.399879303386793,0.04245710758702302,25.397021657248022,12561.033161513278,38.72288620726802,11.509044671601076,8.744461685417713,0.7101648748347973,0.6080546491826266,182.319947867895,0.22352954420674837,2.3372433832080253,7.36389266473462,0.024586459818382197,0.49925925079313493,91.00997616996119,0.164772199148007,0.1716603603868813,7.168937959171629,0.010060502740641231,2.7939627325573113,798.1540654758063,0.49331911296745734,1.4334886996756695,40.22847933350917,0.06784165616087533,0.4346512666385357,71.10014708748382,0.15552187379190902,0.1361332493686341,6.238137817782807,0.008433659065946099,0.4,71.1,0.19,0.15,6.49,0.01,68.82962643113784,87.336276217277,82.2583724339101,82.19372530102045,13.767094876397145,1.8465333035447578,943.3797089538475,21.590363790795777,45.29472371570407,12561.033161513278,38.72288620726802,11.509044671601076,1899.7665275512018,43.06963094618185,2.7939627325573113,798.1540654758063,40.22847933350917
2024-08-11_2,12.0,2028.25325,1.114556413681923,391.54998513397237,1.013220824352842,2.4982354760291043,7.9803039463350105,0.03562533392994714,26.224331553889414,10377.67711696376,40.83278807420332,10.260735044925369,8.623780729195765,0.7186223403045399,0.6471764255867016,205.67353048908996,0.2720405962037263,2.3537484411655214,7.968326612032584,0.02291239122432834,0.5329056800974977,101.6999968040606,0.13826958260926903,0.129622332437177,7.48018802077152,0.010060709840147853,2.6133844764394585,745.2546579170521,0.45027445631041507,1.1308069549804272,40.49823437829728,0.05909047866163191,0.484349644998188,86.68015484831945,0.13098773978288417,0.10625580942402495,6.709583955656529,0.008916410181822609,0.43,86.68,0.13,0.11,7.45,0.01,63.614001660797335,81.46426415612623,73.64153004409245,88.04905556777814,9.916854572541226,1.4380598189937355,646.9586611748426,15.133838352766325,44.61493388917743,10377.67711696376,40.83278807420332,10.260735044925369,918.9924141649115,17.61254649104641,2.6133844764394585,745.2546579170521,40.49823437829728
2024-08-12_1,12.0,1930.345505,1.111754333014101,414.30997398131467,1.096802624085721,2.4157400739099053,7.347527461013135,0.03855472681455002,21.448787864398795,9510.293067270793,37.86082374477468,9.465114624396987,8.237592984639544,0.6431872901800476,0.6321987056095731,199.82294604620282,0.22989186312161158,2.2495129184031124,7.326539349351957,0.024297241924903623,0.5654858568163292,136.8603173616655,0.14620802719112833,0.1519381875765831,7.100892811772158,0.013786431200462265,3.127490287971042,1359.2737264952775,0.5814434763827566,1.4886294516757839,30.989737916021024,0.12051417520151252,0.47708192016523665,94.68000093895431,0.13118989271377893,0.10581462572925442,6.276589807615391,0.010103708171240029,0.43,94.68,0.18,0.12,7.74,0.01,62.73752094251952,80.15639917124959,79.52267831262208,85.32394242538827,12.637350496498689,1.3463911027659714,641.0599369564404,16.836605191970445,39.78837169252588,9510.293067270793,37.86082374477468,9.465114624396987,918.8148949316372,26.202441427885493,3.127490287971042,1359.2737264952775,30.989737916021024
2024-08-14_2,12.0,2103.970413,0.9671182743779353,345.44000033173455,1.0911747451556886,1.9968168596683156,7.163280567213103,0.04118109985499188,22.661364550117472,9363.212041106957,40.43975563279016,7.41222101241678,8.430575469753041,0.7758504273121458,0.4580917082395542,133.8500018689724,0.16791275406961578,1.8697516210290854,7.133545181879805,0.02394306354575575,0.4259584360213367,73.06019589640408,0.13687305258659122,0.10348431423268026,7.016643229387692,0.009716218777930673,3.385175673454578,1260.1452261763648,1.1057079024110257,3.1222813803305622,36.55306836392555,0.1385252861085234,0.40633862311553387,65.18974086432485,0.13044961119481818,0.08346948298331913,6.820814708346591,0.008862205841797187,0.36,65.19,0.12,0.08,6.48,0.01,60.59953022107782,82.30300556521958,84.96453204628703,86.59777902687765,3.172654465735187,1.233072111502412,598.1745738695041,19.506151992761616,36.38183642979197,9363.212041106957,40.43975563279016,7.41222101241678,1867.8163593829286,52.25070019230406,3.385175673454578,1260.1452261763648,36.55306836392555
2024-08-15_1,12.0,2062.713877,0.9879118261666099,342.4500008107094,1.0316694466280136,2.403772188860589,7.819108714308056,0.04073474697274494,23.248763371787078,8867.037407086202,45.55332249257948,8.006919945670498,8.446759563202214,0.816297588315417,0.5863611103086331,188.67986455294988,0.22856891765029447,2.302700224556165,7.807786881126347,0.026744814310206456,0.5466316644597217,99.69000000042698,0.14321092454089018,0.1353577714332322,7.615948403689559,0.013321739315403435,3.6591339079452174,1498.121551558382,0.7377816535118322,1.939886949410179,31.26047552283943,0.1397804536182642,0.4638352751029178,62.49000007304651,0.12739461157948673,0.08735507497310704,6.9869748896584944,0.00995778191781601,0.43,62.49,0.13,0.08,7.02,0.01,57.208832553738155,83.36886460685699,78.23731719426699,88.8292384445241,9.692785437690016,1.1657898236888433,588.8979585621493,16.649205317209876,44.04415023099101,8867.037407086202,45.55332249257948,8.006919945670498,1973.9840514763237,45.78366938339113,3.6591339079452174,1498.121551558382,31.26047552283943
2024-08-15_2,12.0,2082.538593,1.1390498215779727,375.99000184928644,1.200833321868417,2.769077266766667,7.382365912800651,0.04280972151707118,23.426748038938467,8630.377124256203,39.9041649775771,9.163349488637499,8.963419047101103,0.7660619578842558,0.5775088912826318,168.01983918243022,0.2256987587780499,2.60797289712682,7.342531110694892,0.024587304393194988,0.4811651328324128,77.77998144600046,0.15473799096414448,0.16671815778420895,7.177157023015244,0.010049088133254456,3.1579348384303674,1457.2359461678545,0.568786225627404,1.822185936744476,34.57850377400806,0.08729441806426239,0.4246010462566925,48.63004506830585,0.14598854190132907,0.1317356852253654,6.598126205880283,0.008416780534789772,0.47,48.629999999999995,0.15,0.12,7.79,0.01,66.37108353671884,88.33182563821883,81.66673079917771,86.3211019795377,8.929249009961717,1.5743985694653408,691.6502868735896,20.423066886644087,49.77887857382225,8630.377124256203,39.9041649775771,9.163349488637499,1701.2271492746872,44.08576005288421,3.1579348384303674,1457.2359461678545,34.57850377400806
2024-08-16_1,12.0,2114.604176,1.4017667877800617,506.0499416299193,1.533436737674013,2.96006962521234,7.320320279691519,0.04379560200292987,25.204263739342597,9388.482708020363,40.892941737125646,8.249355521704585,8.050804253910103,0.6816733611600719,0.647874105030065,224.71806786778558,0.28680942474411475,2.7925429181423707,7.297183777493863,0.02359220165816203,0.5467716441793286,123.99946511063536,0.1432183270019823,0.14434976917710776,6.904551967385563,0.011383653034142646,3.6694591796586558,682.4776794248529,0.6983184600864923,1.4377030813183356,33.462761724281386,0.0882877799289566,0.39351379261829234,96.59000761705909,0.11597466178373986,0.08087350148268756,5.601106098273196,0.007609288442692305,0.43,96.59,0.14,0.09,6.47,0.01,77.3478183595131,84.59844171585192,81.8705112500779,87.31607082156798,18.103049714103435,2.292730034346481,905.2839654548269,26.54742800483312,54.65440823785178,9388.482708020363,40.892941737125646,8.249355521704585,919.0949129738455,21.049785906746457,3.6694591796586558,682.4776794248529,33.462761724281386
2024-08-16_2,12.0,2085.145396,1.6273608075568742,503.31000609115887,1.57146155364437,2.2475940200364377,7.263692175992132,0.04463842375690039,31.59157221589225,10016.343760516686,41.76112771212774,7.129977635694303,7.486286278808726,0.6990300745557927,0.6462279634936474,191.82008446576918,0.2555116385047553,2.087727742984823,7.256403668305679,0.023211357556821976,0.5782596124344859,129.06947462346682,0.1960483174082498,0.1693429976890125,7.190537129729453,0.012198131923522825,3.3267689119247117,682.2990634778016,0.8050112353166767,1.6192355752588852,29.92588065096122,0.09093255846081315,0.39538592553470187,92.2600177172783,0.15553061059029596,0.07287354011140444,5.6778276426515255,0.006959490428118387,0.47,92.26,0.18,0.09,6.51,0.01,78.73956830749958,83.95969232111122,84.25602248771492,82.91051889015088,23.987127509997205,2.6718570907709496,881.1355964194445,27.60838846770062,38.85651481862842,10016.343760516686,41.76112771212774,7.129977635694303,1864.1734149241665,53.214196887405194,3.3267689119247117,682.2990634778016,29.92588065096122
2024-08-17_1,12.0,2112.494378,1.4263931801531948,445.31999954187495,1.4255684116884315,1.8217513464707575,6.9901080025214375,0.042531271807421694,30.990804970898683,10696.387277397833,40.88577582364901,9.41536911904144,7.990144380368233,0.7498965796277282,0.5358621680452977,136.54019418843922,0.23695898853187836,1.5930184980572235,6.959985184113551,0.02122421019693438,0.5101492832223835,106.14999518338715,0.1886614956101385,0.15665450403602202,6.89018505153066,0.010956411865691266,2.795537536131628,1057.4647513040297,0.671499775638598,1.2129530700704625,35.7451036979408,0.0665219168914748,0.40641599296119246,62.97001926428642,0.16674556802643464,0.1087093351512838,5.580466386616361,0.008434305324707757,0.43,62.97,0.18,0.11,6.01,0.01,74.23085151144768,87.2111893186276,83.86397424402296,76.75720102460176,20.99226837710266,2.2367593322474506,820.4270499744218,25.255679915332074,29.539544260804497,10696.387277397833,40.88577582364901,9.41536911904144,1272.626695982125,55.28907178808921,2.795537536131628,1057.4647513040297,35.7451036979408
2024-08-17_2,12.0,2072.394,1.5400646613520605,549.8099985882903,1.5225145015153771,2.351379096398595,7.176281668664249,0.04452282563797828,37.08104091328026,14892.399328206355,47.293066132161876,8.619999925644338,7.002724731321245,0.8003625686877939,0.5844727317914239,164.18011281265817,0.2918794891355098,2.18283438813167,7.180948102345434,0.024200526290323095,0.5475190059656244,128.25983056447888,0.22037188046149045,0.2188654775144676,7.108222454155929,0.011874078541577788,3.420577043331719,682.0395650636556,0.9944292069125924,2.114303097462864,33.49827259904688,0.09806568917531511,0.3780250579408745,95.59000200006446,0.17470693720195327,0.1070455277392058,5.55136083512323,0.006789267798834467,0.49,95.59,0.19,0.17,5.68,0.01,78.2778310474871,84.61415363690404,81.33106844529374,81.67838442743138,24.369930294075377,2.498331509162348,964.1130788994091,25.661984703094703,39.80174548332343,14892.399328206355,47.293066132161876,8.619999925644338,1082.5867196235438,52.39741818844248,3.420577043331719,682.0395650636556,33.49827259904688
2024-08-18_1,12.0,2140.988666,1.2452193106031864,444.63000277392615,1.3880010694338998,2.0997988092072126,7.012446335451593,0.039763508260863646,30.99907977932358,12274.843579031236,45.17825164547952,10.382534556478442,7.927807094531418,0.7128115711771243,0.476864363663616,139.13004473571166,0.25717451019800397,1.8859078758844765,6.98880832826887,0.022382912918841983,0.4277952802020249,99.71000000170271,0.17753462014725835,0.16145687466821765,6.905997870682651,0.010460416847529663,3.406304343137261,1538.4021700065998,1.1225832442754409,3.669396649936352,30.794236322124846,0.1360311680605942,0.38407074914549394,78.58999024548771,0.1636613006298408,0.10996029755288834,6.555318385750489,0.008617037460328202,0.37,78.59,0.16,0.11,6.18,0.01,71.3481103373318,83.5806350976521,81.93801864825825,80.30517653746129,5.988444192228867,1.9021409288794142,795.644014114915,24.349476411474463,36.10236016239448,12274.843579031236,45.17825164547952,10.382534556478442,1291.3017828128836,52.288278565893506,3.406304343137261,1538.4021700065998,30.794236322124846
2024-08-18_2,12.0,1997.726657,1.2484999165973019,641.6899985148764,1.3354338355676216,3.263615165852081,8.652433888310243,0.041127232321656104,24.571723471455524,16253.524306448278,36.091620768811566,13.953020951977237,9.784509317522874,0.640104969379424,0.559667885717173,180.60744246066417,0.3089387297532763,2.9479124466615065,8.618998981030817,0.023436922485238026,0.4952684439708837,120.31006829981403,0.2000141947049043,0.1805518471886016,8.482911573357162,0.01092098757935514,2.926867458497792,1208.439237408979,0.7859249560893915,1.8210542900068991,35.21622224682581,0.07964947557942093,0.37278655974248154,65.49999882694648,0.1705013294605367,0.0979182266462052,7.136330067365414,0.007459070273036857,0.4,65.5,0.2,0.12,6.92,0.01,74.37496350523853,91.23990560469808,77.52968213934467,82.7484131421746,17.594508550541672,1.8550317534691614,1169.623707006698,20.683614928232622,53.95040154791284,16253.524306448278,36.091620768811566,13.953020951977237,958.4761707199119,38.64836043639182,2.926867458497792,1208.439237408979,35.21622224682581
2024-08-19_1,12.0,2012.146149,1.637389861236018,486.02999491751365,1.1462869493237957,2.499004250342232,9.245796330193517,0.0363205932543124,33.59573678267262,11086.995794454724,27.24045898825767,13.681944639056942,10.244753524274051,0.5232059053081214,0.5452074671073397,123.74003556894294,0.254513812235412,2.1168252021840144,9.211656784035355,0.01968119800986296,0.49004332475251366,77.89002451118508,0.18818281923704458,0.12329025115488668,9.144872488117397,0.008891926056946229,2.751026356666965,1589.7477283051994,1.100285369376496,2.206017785358725,30.445694629441846,0.10000842087768305,0.517366068587182,96.15999831114621,0.19920507989828734,0.14845887475409955,9.402281278285292,0.00999301908239538,0.47,96.16,0.2,0.12,8.38,0.01,70.19682729877421,81.33843641026114,78.5304028361069,77.31029044595675,-3.753403253909752,2.3127521980331625,795.4601240487738,18.113012839871235,38.87441095756106,11086.995794454724,27.24045898825767,13.681944639056942,1340.105967420917,55.00379169240769,2.751026356666965,1589.7477283051994,30.445694629441846
2024-08-19_2,12.0,2119.683601,1.6224112293156372,601.5299861840559,1.438832653911597,2.6292912999707077,8.744946950295567,0.03363046755269027,32.88076373206719,14457.791837449548,39.555531222062456,10.990287493128413,8.440637764430342,0.7989531152617354,0.728561330670441,205.3025058565268,0.3488645518232977,2.3902039840550966,8.753648839971886,0.011745642655876335,0.508258539070836,77.88997890125606,0.21670041635466628,0.36396145069841496,8.515994467610822,0.011727420958828703,3.218529037196229,682.0857082070381,1.0383515722230081,3.475376467182752,26.24756728287622,0.10659393046632376,0.37700616585203633,48.63012332045776,0.1769096780352691,0.21328254050674103,7.657293827023376,0.007133246864230099,0.39,48.629999999999995,0.21,0.2,8.19,0.01,81.71476214860557,93.63847565354779,76.42770243204103,76.95945810395419,11.43772129804907,2.810169425659179,1193.940424471709,23.309455537037547,42.89155043549405,14457.791837449548,39.555531222062456,10.990287493128413,919.3788075560894,13.746165671194682,3.218529037196229,682.0857082070381,26.24756728287622
2024-08-20_1,12.0,2045.484498,1.5159099235748381,647.2300012870011,1.3491388675679792,3.4565445886021315,8.965325480066218,0.04604915472837482,31.74980554923887,14525.885626831914,33.10289787822336,15.477776781815763,9.751501392947942,0.7068015502050603,0.5195073128043937,189.83844081808303,0.3026469178790563,3.060367156150183,8.939415893626578,0.024273085244066194,0.42476098659619854,77.89088397447591,0.1729147927897912,0.12700309355584932,8.739575936741122,0.009171387116713007,3.3215827579139194,683.1342417971315,0.8992726041950301,2.524122812675708,30.077452409302207,0.09650855799261764,0.49808091508452434,93.20987948637621,0.1912992523780465,0.18767532687169963,9.279647677623284,0.011381932199740721,0.4,93.21,0.19,0.15,8.17,0.01,70.73495502928954,87.17297335295879,78.28311261834186,82.52374027893038,-7.563066774617172,2.1933284412176963,1154.082065193978,21.60334155155356,58.34682918349845,14525.885626831914,33.10289787822336,15.477776781815763,1162.1206364167447,28.53709690071985,3.3215827579139194,683.1342417971315,30.077452409302207
2024-08-20_2,12.0,2068.204859,1.8333266960658028,586.2799784295073,1.432626273157162,3.1286416684676785,7.740195047058968,0.05123080509631046,36.48176601677669,12743.690923604381,38.79580967014053,8.264661421716811,8.518285923329286,0.8829986726602298,0.7390521832265081,202.32199358987756,0.25261412509425973,2.9664347805499234,7.715621212529387,0.024961732205346764,0.6696569845970258,124.90987560835929,0.15434261731295967,0.23823043280062633,7.525636958234469,0.012362971580180869,3.866653447190366,682.2119530814496,0.8361631896247901,2.5825105972872766,27.28704972410184,0.10600878799271556,0.4684766941278581,89.84002328385631,0.11143707694389729,0.09070979274024876,6.2820926481812185,0.00647003651830917,0.53,89.84,0.16,0.11,6.97,0.01,78.96720819649536,87.38713963888017,82.90689845806199,85.25077992703176,18.259830748196286,2.994195827707562,1059.6102275710857,24.565020682503814,55.1629826194679,12743.690923604381,38.79580967014053,8.264661421716811,919.0367115099292,28.22532525545237,3.866653447190366,682.2119530814496,27.28704972410184
2024-08-21_1,12.0,2049.770541,1.6753283709299214,566.2800037051283,1.6009569494478402,1.5723056693288777,7.032691519374739,0.04899721725044667,32.4814589737909,12639.322538822054,39.582422088379815,10.089157204680934,8.512400780266365,0.8555198057979689,0.5396685574922953,121.21050082565644,0.20078033623302383,1.2583342020776276,6.97814243092122,0.019264976475032728,0.5187552772301972,102.21999622982926,0.1773025334594982,0.1898026390716044,6.933183259195293,0.01122833260054146,4.101788323181562,1573.5218494222572,0.7377836254641184,2.8337493574703547,33.29705154615713,0.1067331887086797,0.4311582249607629,66.24999436678698,0.16360003870639098,0.12516412306604527,6.288646321148637,0.008893454924226846,0.4,66.25,0.15,0.12,5.82,0.01,76.22209850567077,89.1908533055595,87.90462270429957,65.75977439314772,10.69448018445607,2.6174963920660272,1035.2775403272333,28.846731693136036,21.193493069807992,12639.322538822054,39.582422088379815,10.089157204680934,1123.5435603522592,57.656230600465555,4.101788323181562,1573.5218494222572,33.29705154615713
2024-08-21_2,12.0,1991.2761,1.4773863969035503,488.4200018970688,1.68447291785561,4.1934329227461395,7.169020590461201,0.06330397077637909,33.67518769291962,11941.999389236673,46.181927931378354,8.781835322400372,8.653641042163967,0.9554634530760222,0.514452113168493,145.8797097152192,0.35369493778337485,4.056208335962137,7.1246202937410725,0.0366223056475262,0.4131040335999997,73.05004927702902,0.2050837450502796,0.2421104204457729,6.86807623708322,0.011921385287958358,2.7875374819784424,927.8986845336995,1.934825019097228,4.162499475016372,29.807100141584804,0.13556338922338276,0.32605359001962075,41.709961415651186,0.14166872481127993,0.0983828266313008,6.027095746536527,0.00738847606066625,0.29,41.71,0.16,0.12,5.46,0.01,81.02842414178954,92.65900609715811,79.61236398965416,88.77377048732463,13.1032613151508,2.383762425664236,901.1821058305009,26.703982464936953,74.1286084886965,11941.999389236673,46.181927931378354,8.781835322400372,958.9508636467029,46.6368406596355,2.7875374819784424,927.8986845336995,29.807100141584804
